,Unnamed: 0,Player Name,Fixture,Starting Position,Team,Sub Off Time,Second Sub Off Time,Sub On Time,Yellow Card Time,Red Card Time,Starting State,Yellow Card Check,Minutes Played Raw,Minutes Played Total,Round,Round N,Player Team
739,3,Isaac Henry,Queensland Reds 13 47 Hurricanes,12,Queensland Reds,,,,,,Starter,No Yellow Card,80.0,80.0,round1,1.0,Isaac Henry (Queensland Reds)
740,4,Filipo Daugunu,Queensland Reds 13 47 Hurricanes,11,Queensland Reds,71.0,,,,,Starter,No Yellow Card,71.0,71.0,round1,1.0,Filipo Daugunu (Queensland Reds)
741,5,Tom Lynagh,Queensland Reds 13 47 Hurricanes,10,Queensland Reds,,,,,,Starter,No Yellow Card,80.0,80.0,round1,1.0,Tom Lynagh (Queensland Reds)
742,6,Tate McDermott,Queensland Reds 13 47 Hurricanes,9,Queensland Reds,62.0,,,,,Starter,No Yellow Card,62.0,62.0,round1,1.0,Tate McDermott (Queensland Reds)
743,7,Harry Wilson,Queensland Reds 13 47 Hurricanes,8,Queensland Reds,,,,,,Starter,No Yellow Card,80.0,80.0,round1,1.0,Harry Wilson (Queensland Reds)
744,8,Fraser McReight,Queensland Reds 13 47 Hurricanes,7,Queensland Reds,,,,,,Starter,No Yellow Card,80.0,80.0,round1,1.0,Fraser McReight (Queensland Reds)
745,9,Seru Uru,Queensland Reds 13 47 Hurricanes,6,Queensland Reds,,,,44.0,,Starter,Yellow Card,80.0,70.0,round1,1.0,Seru Uru (Queensland Reds)
746,10,Lopeti Faifua,Queensland Reds 13 47 Hurricanes,5,Queensland Reds,55.0,,,,,Starter,No Yellow Card,55.0,55.0,round1,1.0,Lopeti Faifua (Queensland Reds)
747,11,Ryan Smith,Queensland Reds 13 47 Hurricanes,4,Queensland Reds,74.0,,,34.0,,Starter,Yellow Card,74.0,64.0,round1,1.0,Ryan Smith (Queensland Reds)
748,12,Zane Nonggorr,Queensland Reds 13 47 Hurricanes,3,Queensland Reds,53.0,,,,,Starter,No Yellow Card,53.0,53.0,round1,1.0,Zane Nonggorr (Queensland Reds)
749,13,Matt Faessler,Queensland Reds 13 47 Hurricanes,2,Queensland Reds,55.0,,,,,Starter,No Yellow Card,55.0,55.0,round1,1.0,Matt Faessler (Queensland Reds)
750,14,Dane Zander,Queensland Reds 13 47 Hurricanes,1,Queensland Reds,45.0,,,,,Starter,No Yellow Card,45.0,45.0,round1,1.0,Dane Zander (Queensland Reds)
751,15,Richie Asiata,Queensland Reds 13 47 Hurricanes,16,Queensland Reds,,,55.0,,,Bench,No Yellow Card,25.0,25.0,round1,1.0,Richie Asiata (Queensland Reds)
752,16,Sef Fa'agase,Queensland Reds 13 47 Hurricanes,17,Queensland Reds,,,45.0,,,Bench,No Yellow Card,35.0,35.0,round1,1.0,Sef Fa'agase (Queensland Reds)
753,17,Peni Ravai,Queensland Reds 13 47 Hurricanes,18,Queensland Reds,,,53.0,,,Bench,No Yellow Card,27.0,27.0,round1,1.0,Peni Ravai (Queensland Reds)
754,18,Jake Upfield,Queensland Reds 13 47 Hurricanes,19,Queensland Reds,,,55.0,,,Bench,No Yellow Card,25.0,25.0,round1,1.0,Jake Upfield (Queensland Reds)
755,19,Connor Anderson,Queensland Reds 13 47 Hurricanes,20,Queensland Reds,,,74.0,,,Bench,No Yellow Card,6.0,6.0,round1,1.0,Connor Anderson (Queensland Reds)
756,20,Kalani Thomas,Queensland Reds 13 47 Hurricanes,21,Queensland Reds,,,62.0,,,Bench,No Yellow Card,18.0,18.0,round1,1.0,Kalani Thomas (Queensland Reds)
757,21,Lawson Creighton,Queensland Reds 13 47 Hurricanes,22,Queensland Reds,,,71.0,,,Bench,No Yellow Card,9.0,9.0,round1,1.0,Lawson Creighton (Queensland Reds)
758,22,Taj Annan,Queensland Reds 13 47 Hurricanes,23,Queensland Reds,,,60.0,,,Bench,No Yellow Card,20.0,20.0,round1,1.0,Taj Annan (Queensland Reds)
759,23,Joshua Moorby,Queensland Reds 13 47 Hurricanes,15,Hurricanes,,,,,,Starter,No Yellow Card,80.0,80.0,round1,1.0,Joshua Moorby (Hurricanes)
760,24,Julian Savea,Queensland Reds 13 47 Hurricanes,14,Hurricanes,,,,,,Starter,No Yellow Card,80.0,80.0,round1,1.0,Julian Savea (Hurricanes)
761,25,Billy Proctor,Queensland Reds 13 47 Hurricanes,13,Hurricanes,,,,,,Starter,No Yellow Card,80.0,80.0,round1,1.0,Billy Proctor (Hurricanes)
762,26,Jordie Barrett,Queensland Reds 13 47 Hurricanes,12,Hurricanes,,,,,,Starter,No Yellow Card,80.0,80.0,round1,1.0,Jordie Barrett (Hurricanes)
763,27,Salesi Rayasi,Queensland Reds 13 47 Hurricanes,11,Hurricanes,74.0,,,,,Starter,No Yellow Card,74.0,74.0,round1,1.0,Salesi Rayasi (Hurricanes)
764,28,Aidan Morgan,Queensland Reds 13 47 Hurricanes,10,Hurricanes,,,,,,Starter,No Yellow Card,80.0,80.0,round1,1.0,Aidan Morgan (Hurricanes)
765,29,Cam Roigard,Queensland Reds 13 47 Hurricanes,9,Hurricanes,61.0,,,,,Starter,No Yellow Card,61.0,61.0,round1,1.0,Cam Roigard (Hurricanes)
766,30,Ardie Savea,Queensland Reds 13 47 Hurricanes,8,Hurricanes,,,,,,Starter,No Yellow Card,80.0,80.0,round1,1.0,Ardie Savea (Hurricanes)
767,31,Peter Lakai,Queensland Reds 13 47 Hurricanes,7,Hurricanes,60.0,,,,,Starter,No Yellow Card,60.0,60.0,round1,1.0,Peter Lakai (Hurricanes)
768,32,Devan Flanders,Queensland Reds 13 47 Hurricanes,6,Hurricanes,57.0,,,,,Starter,No Yellow Card,57.0,57.0,round1,1.0,Devan Flanders (Hurricanes)
769,33,Isaia Walker-Leawere,Queensland Reds 13 47 Hurricanes,5,Hurricanes,,,,,,Starter,No Yellow Card,80.0,80.0,round1,1.0,Isaia Walker-Leawere (Hurricanes)
770,34,James Blackwell,Queensland Reds 13 47 Hurricanes,4,Hurricanes,67.0,,,,,Starter,No Yellow Card,67.0,67.0,round1,1.0,James Blackwell (Hurricanes)
771,35,Owen Franks,Queensland Reds 13 47 Hurricanes,3,Hurricanes,40.0,,,,,Starter,No Yellow Card,40.0,40.0,round1,1.0,Owen Franks (Hurricanes)
772,36,Dane Coles,Queensland Reds 13 47 Hurricanes,2,Hurricanes,40.0,,,,,Starter,No Yellow Card,40.0,40.0,round1,1.0,Dane Coles (Hurricanes)
773,37,Xavier Numia,Queensland Reds 13 47 Hurricanes,1,Hurricanes,40.0,,,,,Starter,No Yellow Card,40.0,40.0,round1,1.0,Xavier Numia (Hurricanes)
774,38,Asafo Aumua,Queensland Reds 13 47 Hurricanes,16,Hurricanes,,,40.0,,,Bench,No Yellow Card,40.0,40.0,round1,1.0,Asafo Aumua (Hurricanes)
775,39,Tevita Mafileo,Queensland Reds 13 47 Hurricanes,17,Hurricanes,,,40.0,,,Bench,No Yellow Card,40.0,40.0,round1,1.0,Tevita Mafileo (Hurricanes)
776,40,Tyrel Lomax,Queensland Reds 13 47 Hurricanes,18,Hurricanes,,,40.0,,,Bench,No Yellow Card,40.0,40.0,round1,1.0,Tyrel Lomax (Hurricanes)
777,41,Caleb Delany,Queensland Reds 13 47 Hurricanes,19,Hurricanes,,,67.0,,,Bench,No Yellow Card,13.0,13.0,round1,1.0,Caleb Delany (Hurricanes)
778,42,Du'Plessis Kirifi,Queensland Reds 13 47 Hurricanes,20,Hurricanes,,,60.0,65.0,,Bench,Yellow Card,20.0,10.0,round1,1.0,Du'Plessis Kirifi (Hurricanes)
779,43,Brayden Iose,Queensland Reds 13 47 Hurricanes,21,Hurricanes,,,57.0,,,Bench,No Yellow Card,23.0,23.0,round1,1.0,Brayden Iose (Hurricanes)
780,44,Jamie Booth,Queensland Reds 13 47 Hurricanes,22,Hurricanes,,,61.0,,,Bench,No Yellow Card,19.0,19.0,round1,1.0,Jamie Booth (Hurricanes)
781,45,Harry Godfrey,Queensland Reds 13 47 Hurricanes,23,Hurricanes,,,74.0,,,Bench,No Yellow Card,6.0,6.0,round1,1.0,Harry Godfrey (Hurricanes)
782,0,Nick Jooste,Melbourne Rebels 34 27 NSW Waratahs,15,Melbourne Rebels,63.0,,,,,Starter,No Yellow Card,63.0,63.0,round3,3.0,Nick Jooste (Melbourne Rebels)
783,1,Lachie Anderson,Melbourne Rebels 34 27 NSW Waratahs,14,Melbourne Rebels,,,,,,Starter,No Yellow Card,80.0,80.0,round3,3.0,Lachie Anderson (Melbourne Rebels)
784,2,Reece Hodge,Melbourne Rebels 34 27 NSW Waratahs,13,Melbourne Rebels,,,,,,Starter,No Yellow Card,80.0,80.0,round3,3.0,Reece Hodge (Melbourne Rebels)
785,3,Stacey Ili,Melbourne Rebels 34 27 NSW Waratahs,12,Melbourne Rebels,79.0,,,,,Starter,No Yellow Card,79.0,79.0,round3,3.0,Stacey Ili (Melbourne Rebels)
786,4,Monty Ioane,Melbourne Rebels 34 27 NSW Waratahs,11,Melbourne Rebels,,,,,,Starter,No Yellow Card,80.0,80.0,round3,3.0,Monty Ioane (Melbourne Rebels)
787,5,Carter Gordon,Melbourne Rebels 34 27 NSW Waratahs,10,Melbourne Rebels,,,,,,Starter,No Yellow Card,80.0,80.0,round3,3.0,Carter Gordon (Melbourne Rebels)
788,6,Ryan Louwrens,Melbourne Rebels 34 27 NSW Waratahs,9,Melbourne Rebels,70.0,,,,,Starter,No Yellow Card,70.0,70.0,round3,3.0,Ryan Louwrens (Melbourne Rebels)
789,7,Richard Hardwick,Melbourne Rebels 34 27 NSW Waratahs,8,Melbourne Rebels,,,,,,Starter,No Yellow Card,80.0,80.0,round3,3.0,Richard Hardwick (Melbourne Rebels)
790,8,Brad Wilkin,Melbourne Rebels 34 27 NSW Waratahs,7,Melbourne Rebels,57.0,,,,,Starter,No Yellow Card,57.0,57.0,round3,3.0,Brad Wilkin (Melbourne Rebels)
791,9,Josh Kemeny,Melbourne Rebels 34 27 NSW Waratahs,6,Melbourne Rebels,,,,,,Starter,No Yellow Card,80.0,80.0,round3,3.0,Josh Kemeny (Melbourne Rebels)
792,10,Trevor Hosea,Melbourne Rebels 34 27 NSW Waratahs,5,Melbourne Rebels,57.0,75.0,67.0,,,Starter,No Yellow Card,65.0,65.0,round3,3.0,Trevor Hosea (Melbourne Rebels)
793,11,Josh Canham,Melbourne Rebels 34 27 NSW Waratahs,4,Melbourne Rebels,67.0,,,,,Starter,No Yellow Card,67.0,67.0,round3,3.0,Josh Canham (Melbourne Rebels)
794,12,Cabous Eloff,Melbourne Rebels 34 27 NSW Waratahs,3,Melbourne Rebels,49.0,,,,,Starter,No Yellow Card,49.0,49.0,round3,3.0,Cabous Eloff (Melbourne Rebels)
795,13,Alex Mafi,Melbourne Rebels 34 27 NSW Waratahs,2,Melbourne Rebels,62.0,,,,,Starter,No Yellow Card,62.0,62.0,round3,3.0,Alex Mafi (Melbourne Rebels)
796,14,Matt Gibbon,Melbourne Rebels 34 27 NSW Waratahs,1,Melbourne Rebels,37.0,,41.0,,,Starter,No Yellow Card,76.0,76.0,round3,3.0,Matt Gibbon (Melbourne Rebels)
797,15,Jordan Uelese,Melbourne Rebels 34 27 NSW Waratahs,16,Melbourne Rebels,,,62.0,,,Bench,No Yellow Card,18.0,18.0,round3,3.0,Jordan Uelese (Melbourne Rebels)
798,16,Cameron Orr,Melbourne Rebels 34 27 NSW Waratahs,17,Melbourne Rebels,41.0,,37.0,,,Bench,No Yellow Card,4.0,4.0,round3,3.0,Cameron Orr (Melbourne Rebels)
799,17,Pone Fa'amausili,Melbourne Rebels 34 27 NSW Waratahs,18,Melbourne Rebels,,,49.0,,,Bench,No Yellow Card,31.0,31.0,round3,3.0,Pone Fa'amausili (Melbourne Rebels)
800,18,Tuaina Taii Tualima,Melbourne Rebels 34 27 NSW Waratahs,19,Melbourne Rebels,,,57.0,,,Bench,No Yellow Card,23.0,23.0,round3,3.0,Tuaina Taii Tualima (Melbourne Rebels)
801,19,Vaiolini Ekuasi,Melbourne Rebels 34 27 NSW Waratahs,20,Melbourne Rebels,,,57.0,,,Bench,No Yellow Card,23.0,23.0,round3,3.0,Vaiolini Ekuasi (Melbourne Rebels)
802,20,James Tuttle,Melbourne Rebels 34 27 NSW Waratahs,21,Melbourne Rebels,,,70.0,,,Bench,No Yellow Card,10.0,10.0,round3,3.0,James Tuttle (Melbourne Rebels)
803,21,Lukas Ripley,Melbourne Rebels 34 27 NSW Waratahs,22,Melbourne Rebels,,,63.0,,,Bench,No Yellow Card,17.0,17.0,round3,3.0,Lukas Ripley (Melbourne Rebels)
804,22,David Feliuai,Melbourne Rebels 34 27 NSW Waratahs,23,Melbourne Rebels,,,79.0,,,Bench,No Yellow Card,1.0,1.0,round3,3.0,David Feliuai (Melbourne Rebels)
805,23,Ben Donaldson,Melbourne Rebels 34 27 NSW Waratahs,15,NSW Waratahs,,,,,,Starter,No Yellow Card,80.0,80.0,round3,3.0,Ben Donaldson (NSW Waratahs)
806,24,Mark Nawaqanitawase,Melbourne Rebels 34 27 NSW Waratahs,14,NSW Waratahs,,,,,,Starter,No Yellow Card,80.0,80.0,round3,3.0,Mark Nawaqanitawase (NSW Waratahs)
807,25,Izaia Perese,Melbourne Rebels 34 27 NSW Waratahs,13,NSW Waratahs,,,,,,Starter,No Yellow Card,80.0,80.0,round3,3.0,Izaia Perese (NSW Waratahs)
808,26,Lalakai Foketi,Melbourne Rebels 34 27 NSW Waratahs,12,NSW Waratahs,,,,,,Starter,No Yellow Card,80.0,80.0,round3,3.0,Lalakai Foketi (NSW Waratahs)
809,27,Nemani Nadolo,Melbourne Rebels 34 27 NSW Waratahs,11,NSW Waratahs,63.0,,,,,Starter,No Yellow Card,63.0,63.0,round3,3.0,Nemani Nadolo (NSW Waratahs)
810,28,Tane Edmed,Melbourne Rebels 34 27 NSW Waratahs,10,NSW Waratahs,,,,,,Starter,No Yellow Card,80.0,80.0,round3,3.0,Tane Edmed (NSW Waratahs)
811,29,Jake Gordon,Melbourne Rebels 34 27 NSW Waratahs,9,NSW Waratahs,74.0,,75.0,,,Starter,No Yellow Card,79.0,79.0,round3,3.0,Jake Gordon (NSW Waratahs)
812,30,Langi Gleeson,Melbourne Rebels 34 27 NSW Waratahs,8,NSW Waratahs,67.0,,,,,Starter,No Yellow Card,67.0,67.0,round3,3.0,Langi Gleeson (NSW Waratahs)
813,31,Michael Hooper,Melbourne Rebels 34 27 NSW Waratahs,7,NSW Waratahs,,,,,,Starter,No Yellow Card,80.0,80.0,round3,3.0,Michael Hooper (NSW Waratahs)
814,32,Lachlan Swinton,Melbourne Rebels 34 27 NSW Waratahs,6,NSW Waratahs,48.0,,,,,Starter,No Yellow Card,48.0,48.0,round3,3.0,Lachlan Swinton (NSW Waratahs)
815,33,Hugh Sinclair,Melbourne Rebels 34 27 NSW Waratahs,5,NSW Waratahs,38.0,,,,,Starter,No Yellow Card,38.0,38.0,round3,3.0,Hugh Sinclair (NSW Waratahs)
816,34,Jed Holloway,Melbourne Rebels 34 27 NSW Waratahs,4,NSW Waratahs,,,,,,Starter,No Yellow Card,80.0,80.0,round3,3.0,Jed Holloway (NSW Waratahs)
817,35,Archer Holz,Melbourne Rebels 34 27 NSW Waratahs,3,NSW Waratahs,41.0,,,,,Starter,No Yellow Card,41.0,41.0,round3,3.0,Archer Holz (NSW Waratahs)
818,36,Mahe Vailanu,Melbourne Rebels 34 27 NSW Waratahs,2,NSW Waratahs,57.0,,,,,Starter,No Yellow Card,57.0,57.0,round3,3.0,Mahe Vailanu (NSW Waratahs)
819,37,Tom Lambert,Melbourne Rebels 34 27 NSW Waratahs,1,NSW Waratahs,75.0,,,,,Starter,No Yellow Card,75.0,75.0,round3,3.0,Tom Lambert (NSW Waratahs)
820,38,Tolu Latu,Melbourne Rebels 34 27 NSW Waratahs,16,NSW Waratahs,,,57.0,,,Bench,No Yellow Card,23.0,23.0,round3,3.0,Tolu Latu (NSW Waratahs)
821,39,Tetera Faulkner,Melbourne Rebels 34 27 NSW Waratahs,17,NSW Waratahs,,,75.0,,,Bench,No Yellow Card,5.0,5.0,round3,3.0,Tetera Faulkner (NSW Waratahs)
822,40,Harry Johnson-Holmes,Melbourne Rebels 34 27 NSW Waratahs,18,NSW Waratahs,,,41.0,,,Bench,No Yellow Card,39.0,39.0,round3,3.0,Harry Johnson-Holmes (NSW Waratahs)
823,41,Taleni Seu,Melbourne Rebels 34 27 NSW Waratahs,19,NSW Waratahs,,,38.0,,,Bench,No Yellow Card,42.0,42.0,round3,3.0,Taleni Seu (NSW Waratahs)
824,42,Will Harris,Melbourne Rebels 34 27 NSW Waratahs,20,NSW Waratahs,,,67.0,,,Bench,No Yellow Card,13.0,13.0,round3,3.0,Will Harris (NSW Waratahs)
825,43,Charlie Gamble,Melbourne Rebels 34 27 NSW Waratahs,21,NSW Waratahs,,,48.0,,,Bench,No Yellow Card,32.0,32.0,round3,3.0,Charlie Gamble (NSW Waratahs)
826,44,Teddy Wilson,Melbourne Rebels 34 27 NSW Waratahs,22,NSW Waratahs,75.0,,74.0,,,Bench,No Yellow Card,1.0,1.0,round3,3.0,Teddy Wilson (NSW Waratahs)
827,45,Ben Dowling,Melbourne Rebels 34 27 NSW Waratahs,23,NSW Waratahs,,,63.0,,,Bench,No Yellow Card,17.0,17.0,round3,3.0,Ben Dowling (NSW Waratahs)
828,0,Shaun Stevenson,Chiefs 44 25 Melbourne Rebels,15,Chiefs,,,,,,Starter,No Yellow Card,80.0,80.0,round4,4.0,Shaun Stevenson (Chiefs)
829,1,Emoni Narawa,Chiefs 44 25 Melbourne Rebels,14,Chiefs,,,,,,Starter,No Yellow Card,80.0,80.0,round4,4.0,Emoni Narawa (Chiefs)
830,2,Alex Nankivell,Chiefs 44 25 Melbourne Rebels,13,Chiefs,,,,,,Starter,No Yellow Card,80.0,80.0,round4,4.0,Alex Nankivell (Chiefs)
831,3,Rameka Poihipi,Chiefs 44 25 Melbourne Rebels,12,Chiefs,57.0,,,,,Starter,No Yellow Card,57.0,57.0,round4,4.0,Rameka Poihipi (Chiefs)
832,4,Etene Nanai-Seturo,Chiefs 44 25 Melbourne Rebels,11,Chiefs,,,,,,Starter,No Yellow Card,80.0,80.0,round4,4.0,Etene Nanai-Seturo (Chiefs)
833,5,Bryn Gatland,Chiefs 44 25 Melbourne Rebels,10,Chiefs,,,,,,Starter,No Yellow Card,80.0,80.0,round4,4.0,Bryn Gatland (Chiefs)
834,6,Cortez Ratima,Chiefs 44 25 Melbourne Rebels,9,Chiefs,64.0,,,,,Starter,No Yellow Card,64.0,64.0,round4,4.0,Cortez Ratima (Chiefs)
835,7,Pita Gus Sowakula,Chiefs 44 25 Melbourne Rebels,8,Chiefs,64.0,,,,,Starter,No Yellow Card,64.0,64.0,round4,4.0,Pita Gus Sowakula (Chiefs)
836,8,Luke Jacobson,Chiefs 44 25 Melbourne Rebels,7,Chiefs,,,,,,Starter,No Yellow Card,80.0,80.0,round4,4.0,Luke Jacobson (Chiefs)
837,9,Samipeni Finau,Chiefs 44 25 Melbourne Rebels,6,Chiefs,,,,,,Starter,No Yellow Card,80.0,80.0,round4,4.0,Samipeni Finau (Chiefs)
838,10,Manaaki Selby-Rickit,Chiefs 44 25 Melbourne Rebels,5,Chiefs,,,,,,Starter,No Yellow Card,80.0,80.0,round4,4.0,Manaaki Selby-Rickit (Chiefs)
839,11,Naitoa Ah Kuoi,Chiefs 44 25 Melbourne Rebels,4,Chiefs,64.0,,,,,Starter,No Yellow Card,64.0,64.0,round4,4.0,Naitoa Ah Kuoi (Chiefs)
840,12,John Ryan,Chiefs 44 25 Melbourne Rebels,3,Chiefs,54.0,,,,,Starter,No Yellow Card,54.0,54.0,round4,4.0,John Ryan (Chiefs)
841,13,Tyrone Thompson,Chiefs 44 25 Melbourne Rebels,2,Chiefs,54.0,,,,,Starter,No Yellow Card,54.0,54.0,round4,4.0,Tyrone Thompson (Chiefs)
842,14,Aidan Ross,Chiefs 44 25 Melbourne Rebels,1,Chiefs,52.0,,,,,Starter,No Yellow Card,52.0,52.0,round4,4.0,Aidan Ross (Chiefs)
843,15,Samisoni Taukei'aho,Chiefs 44 25 Melbourne Rebels,16,Chiefs,,,54.0,,,Bench,No Yellow Card,26.0,26.0,round4,4.0,Samisoni Taukei'aho (Chiefs)
844,16,Ollie Norris,Chiefs 44 25 Melbourne Rebels,17,Chiefs,,,52.0,,,Bench,No Yellow Card,28.0,28.0,round4,4.0,Ollie Norris (Chiefs)
845,17,George Dyer,Chiefs 44 25 Melbourne Rebels,18,Chiefs,,,54.0,,,Bench,No Yellow Card,26.0,26.0,round4,4.0,George Dyer (Chiefs)
846,18,Laghlan McWhannell,Chiefs 44 25 Melbourne Rebels,19,Chiefs,71.0,,64.0,,,Bench,No Yellow Card,7.0,7.0,round4,4.0,Laghlan McWhannell (Chiefs)
847,19,Kaylum Boshier,Chiefs 44 25 Melbourne Rebels,20,Chiefs,,,64.0,,,Bench,No Yellow Card,16.0,16.0,round4,4.0,Kaylum Boshier (Chiefs)
848,20,Te Toiroa Tahuriorangi,Chiefs 44 25 Melbourne Rebels,21,Chiefs,,,64.0,,,Bench,No Yellow Card,16.0,16.0,round4,4.0,Te Toiroa Tahuriorangi (Chiefs)
849,21,Peniasi Malimali,Chiefs 44 25 Melbourne Rebels,22,Chiefs,,,57.0,,,Bench,No Yellow Card,23.0,23.0,round4,4.0,Peniasi Malimali (Chiefs)
850,22,Damian McKenzie,Chiefs 44 25 Melbourne Rebels,23,Chiefs,,,71.0,,,Bench,No Yellow Card,9.0,9.0,round4,4.0,Damian McKenzie (Chiefs)
851,23,Nick Jooste,Chiefs 44 25 Melbourne Rebels,15,Melbourne Rebels,72.0,,,,,Starter,No Yellow Card,72.0,72.0,round4,4.0,Nick Jooste (Melbourne Rebels)
852,24,Lachie Anderson,Chiefs 44 25 Melbourne Rebels,14,Melbourne Rebels,,,,,,Starter,No Yellow Card,80.0,80.0,round4,4.0,Lachie Anderson (Melbourne Rebels)
853,25,Reece Hodge,Chiefs 44 25 Melbourne Rebels,13,Melbourne Rebels,23.0,,,,,Starter,No Yellow Card,23.0,23.0,round4,4.0,Reece Hodge (Melbourne Rebels)
854,26,Stacey Ili,Chiefs 44 25 Melbourne Rebels,12,Melbourne Rebels,,,,,,Starter,No Yellow Card,80.0,80.0,round4,4.0,Stacey Ili (Melbourne Rebels)
855,27,Monty Ioane,Chiefs 44 25 Melbourne Rebels,11,Melbourne Rebels,,,,,,Starter,No Yellow Card,80.0,80.0,round4,4.0,Monty Ioane (Melbourne Rebels)
856,28,Carter Gordon,Chiefs 44 25 Melbourne Rebels,10,Melbourne Rebels,,,,,,Starter,No Yellow Card,80.0,80.0,round4,4.0,Carter Gordon (Melbourne Rebels)
857,29,Ryan Louwrens,Chiefs 44 25 Melbourne Rebels,9,Melbourne Rebels,49.0,,,,,Starter,No Yellow Card,49.0,49.0,round4,4.0,Ryan Louwrens (Melbourne Rebels)
858,30,Richard Hardwick,Chiefs 44 25 Melbourne Rebels,8,Melbourne Rebels,57.0,,,,,Starter,No Yellow Card,57.0,57.0,round4,4.0,Richard Hardwick (Melbourne Rebels)
859,31,Brad Wilkin,Chiefs 44 25 Melbourne Rebels,7,Melbourne Rebels,,,,,,Starter,No Yellow Card,80.0,80.0,round4,4.0,Brad Wilkin (Melbourne Rebels)
860,32,Josh Kemeny,Chiefs 44 25 Melbourne Rebels,6,Melbourne Rebels,,,,,,Starter,No Yellow Card,80.0,80.0,round4,4.0,Josh Kemeny (Melbourne Rebels)
861,33,Trevor Hosea,Chiefs 44 25 Melbourne Rebels,5,Melbourne Rebels,61.0,,,,,Starter,No Yellow Card,61.0,61.0,round4,4.0,Trevor Hosea (Melbourne Rebels)
862,34,Tuaina Taii Tualima,Chiefs 44 25 Melbourne Rebels,4,Melbourne Rebels,,,,,,Starter,No Yellow Card,80.0,80.0,round4,4.0,Tuaina Taii Tualima (Melbourne Rebels)
863,35,Sam Talakai,Chiefs 44 25 Melbourne Rebels,3,Melbourne Rebels,47.0,,,,,Starter,No Yellow Card,47.0,47.0,round4,4.0,Sam Talakai (Melbourne Rebels)
864,36,Alex Mafi,Chiefs 44 25 Melbourne Rebels,2,Melbourne Rebels,54.0,,,,,Starter,No Yellow Card,54.0,54.0,round4,4.0,Alex Mafi (Melbourne Rebels)
865,37,Matt Gibbon,Chiefs 44 25 Melbourne Rebels,1,Melbourne Rebels,47.0,,,,,Starter,No Yellow Card,47.0,47.0,round4,4.0,Matt Gibbon (Melbourne Rebels)
866,38,Anaru Rangi,Chiefs 44 25 Melbourne Rebels,16,Melbourne Rebels,,,54.0,,,Bench,No Yellow Card,26.0,26.0,round4,4.0,Anaru Rangi (Melbourne Rebels)
867,39,Cabous Eloff,Chiefs 44 25 Melbourne Rebels,17,Melbourne Rebels,,,47.0,,,Bench,No Yellow Card,33.0,33.0,round4,4.0,Cabous Eloff (Melbourne Rebels)
868,40,Pone Fa'amausili,Chiefs 44 25 Melbourne Rebels,18,Melbourne Rebels,,,47.0,,,Bench,No Yellow Card,33.0,33.0,round4,4.0,Pone Fa'amausili (Melbourne Rebels)
869,41,Vaiolini Ekuasi,Chiefs 44 25 Melbourne Rebels,19,Melbourne Rebels,,,57.0,,,Bench,No Yellow Card,23.0,23.0,round4,4.0,Vaiolini Ekuasi (Melbourne Rebels)
870,42,Angelo Smith,Chiefs 44 25 Melbourne Rebels,20,Melbourne Rebels,,,61.0,,,Bench,No Yellow Card,19.0,19.0,round4,4.0,Angelo Smith (Melbourne Rebels)
871,43,James Tuttle,Chiefs 44 25 Melbourne Rebels,21,Melbourne Rebels,,,49.0,,,Bench,No Yellow Card,31.0,31.0,round4,4.0,James Tuttle (Melbourne Rebels)
872,44,David Feliuai,Chiefs 44 25 Melbourne Rebels,22,Melbourne Rebels,,,72.0,,,Bench,No Yellow Card,8.0,8.0,round4,4.0,David Feliuai (Melbourne Rebels)
873,45,Lukas Ripley,Chiefs 44 25 Melbourne Rebels,23,Melbourne Rebels,,,23.0,,,Bench,No Yellow Card,57.0,57.0,round4,4.0,Lukas Ripley (Melbourne Rebels)
874,0,Damian McKenzie,Chiefs 50 17 Fijian Drua,15,Chiefs,,,,,,Starter,No Yellow Card,80.0,80.0,round9,9.0,Damian McKenzie (Chiefs)
875,1,Shaun Stevenson,Chiefs 50 17 Fijian Drua,14,Chiefs,,,,,,Starter,No Yellow Card,80.0,80.0,round9,9.0,Shaun Stevenson (Chiefs)
876,2,Daniel Rona,Chiefs 50 17 Fijian Drua,13,Chiefs,,,,,,Starter,No Yellow Card,80.0,80.0,round9,9.0,Daniel Rona (Chiefs)
877,3,Rameka Poihipi,Chiefs 50 17 Fijian Drua,12,Chiefs,41.0,,,,,Starter,No Yellow Card,41.0,41.0,round9,9.0,Rameka Poihipi (Chiefs)
878,4,Etene Nanai-Seturo,Chiefs 50 17 Fijian Drua,11,Chiefs,,,,36.0,,Starter,Yellow Card,80.0,70.0,round9,9.0,Etene Nanai-Seturo (Chiefs)
879,5,Bryn Gatland,Chiefs 50 17 Fijian Drua,10,Chiefs,,,,,,Starter,No Yellow Card,80.0,80.0,round9,9.0,Bryn Gatland (Chiefs)
880,6,Cortez Ratima,Chiefs 50 17 Fijian Drua,9,Chiefs,72.0,,,,,Starter,No Yellow Card,72.0,72.0,round9,9.0,Cortez Ratima (Chiefs)
881,7,Pita Gus Sowakula,Chiefs 50 17 Fijian Drua,8,Chiefs,59.0,,,,,Starter,No Yellow Card,59.0,59.0,round9,9.0,Pita Gus Sowakula (Chiefs)
882,8,Kaylum Boshier,Chiefs 50 17 Fijian Drua,7,Chiefs,,,,,,Starter,No Yellow Card,80.0,80.0,round9,9.0,Kaylum Boshier (Chiefs)
